,Date,TOPIX,VIX,Value,Size,JPY_USD
1649,2016/3/24,-0.554473907,1.158040493,-2.371147504,0.674747282,0.287437542
1650,2016/3/28,1.452047081,1.203578103,1.076582366,-1.524080298,0.98960432
1651,2016/3/29,-0.258732056,1.226346907,-0.831696027,0.598399102,-0.586370003
1652,2016/3/30,-1.189617825,1.214962505,-1.553313907,1.66727362,-0.711199652
1653,2016/3/31,-0.529923151,1.442650553,1.477481188,-0.821677043,-0.0714477
1654,2016/4/1,-2.603336117,0.577435971,-0.62322864,-3.280088434,-1.272933074
1655,2016/4/4,0.045356745,0.600204776,-0.398725299,0.56785983,-0.804821889
1656,2016/4/5,-2.017423196,0.258672704,-1.216558896,-0.806407407,-1.460177548
1657,2016/4/6,-0.065895484,-0.025937355,-0.1261141,-0.180352333,-0.836029302
1658,2016/4/7,0.256969153,0.110675473,-0.84773198,0.262467111,-2.458814743
1659,2016/4/8,0.845335304,0.247288302,-0.094042194,0.079231479,-0.133862524
1660,2016/4/11,-0.487450958,0.315594716,-0.62322864,0.690016918,-0.102655112
1661,2016/4/12,1.099215021,0.258672704,2.59999789,-1.050721583,1.161245087
1662,2016/4/13,1.841838039,0.133444278,0.836043073,-1.111800127,0.693133902
1663,2016/4/14,2.112415937,0.14482868,0.579467827,-1.065991219,-0.009032875
1664,2016/4/15,-0.571402262,0.463591947,-0.23836577,0.262467111,-0.711199652
1665,2016/4/18,-2.319107569,0.224519497,-0.270437676,1.942127067,0.131400481
1666,2016/4/19,2.349127007,0.042369059,0.659647591,-1.081260855,0.427870898
1667,2016/4/20,0.120472741,0.167597485,-0.703408404,-0.501014688,0.849170964
1668,2016/4/21,1.475297513,0.167597485,0.354964486,-0.974373403,-0.27429588
1669,2016/4/22,0.704760535,0.349747923,1.477481188,-1.188148306,3.54861213
1670,2016/4/25,-0.329889168,0.7140488,1.220905942,-0.180352333,-0.88284042
1671,2016/4/26,-0.569736562,0.577435971,-1.473134142,-0.363587964,0.240626424
1672,2016/4/27,-0.42571131,0.759586409,0.32289258,1.51457726,-0.133862524
1673,2016/4/28,-2.419299286,0.349747923,-1.425026284,1.835239615,-4.643333605
1674,2016/5/2,-2.317490339,-0.037321758,-0.815660074,1.453498716,-2.973737046
1675,2016/5/6,-0.123450339,-0.185318989,-0.639264592,0.690016918,1.052019144
1676,2016/5/9,0.446973826,-0.253625403,-0.655300545,0.56785983,2.00384522
1677,2016/5/10,1.561624293,-0.401622634,-0.142150053,-0.149813061,1.348489561
1678,2016/5/11,-0.062966316,-0.401622634,-0.158186006,0.476242014,-1.194914543
1679,2016/5/12,0.135942091,-0.515466658,-0.061970289,-0.271970148,0.66192649
1680,2016/5/13,-0.986074785,-0.424391439,-1.120343179,0.460972378,-0.508351472
1681,2016/5/16,0.052737781,-0.777307913,0.787935214,-1.24922685,0.521493135
1682,2016/5/17,0.765742111,-0.583773073,0.387036392,0.399893834,0.100193068
1683,2016/5/18,0.111290217,-0.492697853,1.269013801,-0.668980684,1.06762285
1684,2016/5/19,-0.130773055,-0.242241001,-0.398725299,0.857982913,0.084589362
1685,2016/5/20,0.350341085,-0.515466658,0.146497099,0.598399102,0.552700547
1686,2016/5/23,-0.291424769,-0.583773073,0.354964486,0.613668738,-1.241725662
1687,2016/5/24,-0.709670411,-0.674848292,-0.254401723,0.506781286,0.974000613
1688,2016/5/25,0.883750531,-0.686232694,0.771899261,-1.020182311,0.334248661
1689,2016/5/26,-0.030065794,-0.652079487,-0.206293865,0.079231479,-0.648784828
1690,2016/5/27,0.360689121,-0.731770304,0.178569005,-0.195621969,0.786756139
1691,2016/5/31,1.599106957,-0.469929049,0.018209476,-0.3788576,0.568304253
1692,2016/6/1,-0.991909089,-0.777307913,0.916222837,-1.050721583,-1.600610904
1693,2016/6/2,-1.701354583,-0.834229925,-1.088271273,0.812174005,-1.460177548
1694,2016/6/3,0.272714004,-0.913920742,-0.751516263,0.583129466,-3.441848231
1695,2016/6/6,-0.297103131,-0.822845523,-0.783588168,-0.165082697,0.630719078
1696,2016/6/7,0.434813848,-0.822845523,0.451180204,-0.287239784,0.755548727
1697,2016/6/8,0.534457916,-0.606541877,-0.158186006,-0.149813061,-0.992066363
1698,2016/6/9,-0.780199258,-0.424391439,-0.62322864,0.964870365,-0.352314411
1699,2016/6/10,-0.402681522,-0.128396977,-0.286473629,0.018152935,0.599511665
1700,2016/6/13,-2.657786201,0.156213083,-0.815660074,0.063961843,-1.319744193
1701,2016/6/14,-0.763627225,0.099291071,0.258748769,-1.081260855,-0.087051406
1702,2016/6/15,0.272929048,0.406669935,0.194604957,-0.058195245,-0.227484761
1703,2016/6/16,-2.130306806,-0.253625403,0.130461146,-0.577362868,-2.474418449
1704,2016/6/17,0.524032497,0.019600254,0.82000712,-0.439936144,-0.321106998
1705,2016/6/20,1.638837678,0.247288302,0.354964486,0.186118931,0.115796774
1706,2016/6/21,0.821330417,-0.003168551,-1.104307226,-0.68425032,0.583907959
1707,2016/6/22,-0.565722137,-0.025937355,-0.430797205,-0.363587964,-0.227484761
1708,2016/6/23,0.782816954,0.053753461,1.188834036,-0.60790214,1.957034102
1709,2016/6/24,-5.634660784,0.099291071,-0.607192687,1.346611264,-5.501537444
1710,2016/6/27,1.273715402,0.122059876,-3.108801336,1.453498716,-0.617577415
1711,2016/6/28,-0.098751798,0.47497635,-1.248630802,0.980140001,1.317282149
1712,2016/6/29,1.359301444,0.463591947,0.691719497,-0.943834131,0.05338195
1713,2016/6/30,-0.141125249,0.087906668,-0.029898383,0.262467111,0.724341315
1714,2016/7/1,0.483598186,0.076522266,6.625022063,-1.111800127,-1.054481188
1715,2016/7/5,0.100879694,-0.060090563,-0.1261141,-0.317779056,-1.569403491
1716,2016/7/6,-1.370346534,0.349747923,-0.783588168,0.674747282,-0.14946623
1717,2016/7/7,-0.520106129,0.201750692,0.194604957,-0.317779056,-1.194914543
1718,2016/7/8,-1.019896571,0.224519497,0.258748769,-0.394127236,-0.211881055
1719,2016/7/11,2.741951229,0.110675473,0.691719497,-0.241430876,3.454989893
1720,2016/7/12,1.723823273,0.065137864,1.15676213,-0.989643039,3.34576395
1721,2016/7/13,0.806726296,0.156213083,2.375494549,-0.836946679,-0.976462657
1722,2016/7/14,0.591698897,-0.082859367,-0.783588168,-0.22616124,1.59814886
1723,2016/7/15,0.306849156,0.281441509,2.760357419,-1.493541026,-0.695595946
1724,2016/7/19,0.773505153,0.338363521,-0.414761252,0.522050922,1.894619277
1725,2016/7/20,-0.065291264,0.247288302,-1.312774613,0.796904369,0.911585789
1726,2016/7/21,0.452067584,0.452207545,1.76612834,-0.53155396,-1.350951605
1727,2016/7/22,-0.692489642,0.406669935,-0.222329818,0.430433106,0.45907831
1728,2016/7/25,-0.150128817,0.600204776,0.627575685,0.369354562,-0.430332941
1729,2016/7/26,-1.070984278,0.657126788,-1.825925106,0.796904369,-1.678629434
1730,2016/7/27,0.804491448,1.158040493,0.755863308,-0.088734517,1.39530068
1731,2016/7/28,-0.860098562,0.930352445,-0.1261141,0.827443641,-1.304140486
1732,2016/7/29,0.861295366,0.42943874,1.493517141,-0.348318328,-4.378070601
1733,2016/8/1,-0.080723786,0.873430433,-6.332027866,-0.653711048,0.271833836
1734,2016/8/2,-1.257276637,0.873430433,-1.521242001,0.674747282,-2.318381387
1735,2016/8/3,-1.662411719,0.622973581,-0.366653393,-0.256700512,0.895982083
1736,2016/8/4,0.611831896,0.611589178,3.097112429,-1.142339399,-0.336710704
1737,2016/8/5,-0.208949996,0.235903899,0.338928533,-0.653711048,1.06762285
1738,2016/8/8,1.445911444,0.918968043,2.086847398,-1.63096775,1.161245087
1739,2016/8/9,0.649096567,0.304210314,0.018209476,0.063961843,-0.976462657
1740,2016/8/10,-0.179905347,0.418054338,-1.088271273,0.354084926,-0.960858951
1741,2016/8/12,0.443821508,0.201750692,-0.687372451,0.323545654,-0.0714477
1742,2016/8/15,-0.401041402,0.600204776,-0.863767933,-0.180352333,-0.118258818
1743,2016/8/16,-1.063036811,0.258672704,0.050281381,-0.012386337,-1.41336643
1744,2016/8/17,0.692509128,0.509129557,2.632069796,-1.753124837,-0.024636581
1745,2016/8/18,-1.192974138,0.645742386,0.162533052,0.735825826,-0.461540354
1746,2016/8/19,0.251290931,0.497745154,2.167027162,-0.485745052,0.287437542
1747,2016/8/22,0.429111165,0.759586409,-0.254401723,0.33881529,0.162607893
1748,2016/8/23,-0.379665037,0.941736848,-1.825925106,0.231927839,-0.180673643
1749,2016/8/24,0.493394078,0.770970812,0.114425193,-0.271970148,0.365456073
1750,2016/8/25,-0.168594296,0.588820374,0.242712816,-0.027655973,0.115796774
1751,2016/8/26,-0.969402675,0.66851119,0.146497099,0.659477646,2.019448926
1752,2016/8/29,1.420405376,1.23773131,1.477481188,-1.600428478,0.490285722
1753,2016/8/30,-0.053881454,1.135271688,0.82000712,-0.256700512,1.348489561
1754,2016/8/31,0.912807308,0.930352445,1.381265471,-0.485745052,0.381059779
1755,2016/9/1,0.408004261,0.759586409,-7.983731012,6.523017858,0.006570831
1756,2016/9/2,0.158320607,1.078349676,-0.01386243,-0.928564495,0.974000613
1757,2016/9/6,0.623642379,1.590647784,0.082353287,1.316071992,-2.770888866
1758,2016/9/7,-0.19750169,1.180809298,-1.489170095,0.842713277,-0.508351472
1759,2016/9/8,-0.227178437,1.351575334,-0.286473629,0.231927839,0.974000613
1760,2016/9/9,-0.145152509,1.545110174,0.627575685,-0.210891604,0.349852367
1761,2016/9/12,-1.18803862,1.886642246,-0.094042194,0.430433106,-1.226121956
1762,2016/9/13,-0.035698574,1.750029417,-1.07223532,0.41516347,0.443474604
1763,2016/9/14,-0.495002937,1.579263381,-0.366653393,-0.058195245,0.443474604
1764,2016/9/15,-0.804996788,1.055580872,-0.575120781,0.522050922,-0.367918117
1765,2016/9/16,0.562363053,0.827892824,0.258748769,0.476242014,0.037778244
1766,2016/9/20,0.280209921,0.816508421,0.018209476,-0.45520578,-0.976462657
1767,2016/9/21,1.960831382,-0.515466658,1.798200246,-0.45520578,-1.49138496
1768,2016/9/23,-0.200798808,-1.118839985,-1.056199367,1.789430707,0.45907831
1769,2016/9/26,-0.789899967,-1.084686778,-0.671336498,0.33881529,-1.070084894
1770,2016/9/27,0.712126805,-1.107455582,-0.671336498,0.598399102,0.037778244
1771,2016/9/28,-1.054116925,-0.606541877,-1.489170095,1.392420172,0.318644955
1772,2016/9/29,0.665096083,-0.652079487,0.739827355,-0.317779056,0.880378376
1773,2016/9/30,-1.172252821,-1.039149168,-0.639264592,0.201388567,0.303041248
1774,2016/10/3,0.415825815,-0.902536339,4.556384141,-5.646882009,0.271833836
1775,2016/10/4,0.499289097,-1.289606021,0.723791403,0.018152935,2.2066934
1776,2016/10/5,0.391281614,-1.289606021,1.124690225,-0.210891604,0.86477467
1777,2016/10/6,0.307616593,-1.346528033,0.82000712,-0.348318328,0.693133902
1778,2016/10/7,-0.212208655,-1.369296837,0.467216156,-0.149813061,-1.538196079
1779,2016/10/11,0.286073987,-1.266837216,-0.286473629,-0.134543425,0.739945021
1780,2016/10/12,-0.801594405,-1.403450045,-0.446833158,0.277736747,1.426508092
1781,2016/10/13,-0.03172912,-1.426218849,-0.045934336,0.796904369,-1.179310837
1782,2016/10/14,0.240532811,-1.505909666,0.467216156,-0.149813061,0.849170964
1783,2016/10/17,0.266519787,-1.494525264,0.242712816,0.063961843,-0.414729235
1784,2016/10/18,0.19078169,-1.551447276,-0.110078147,0.690016918,-0.133862524
1785,2016/10/19,0.005038825,-1.562831678,-0.366653393,0.56785983,-0.898444126
1786,2016/10/20,0.712455482,-1.562831678,0.338928533,-0.562093232,1.052019144
1787,2016/10/21,-0.329226554,-1.608369288,0.93225879,0.079231479,-0.243088467
1788,2016/10/24,0.096831258,-1.426218849,-0.142150053,0.216658203,0.66192649
1789,2016/10/25,0.496961581,-1.437603252,0.242712816,-0.623171776,0.022174537
1790,2016/10/26,0.260594624,-1.483140861,-0.286473629,0.231927839,0.505889428
1791,2016/10/27,-0.066655428,-1.38068124,0.114425193,0.063961843,1.083226557
1792,2016/10/28,0.528379784,-1.289606021,1.252977848,0.262467111,-0.851633008
1793,2016/10/31,0.003081331,-1.357912435,0.451180204,-0.287239784,0.381059779
1794,2016/11/1,-0.020430905,-1.585600483,-4.696360672,-0.959103767,-1.241725662
1795,2016/11/2,-1.363364338,-1.57421608,-0.110078147,0.308276018,-1.366555311
1796,2016/11/4,-1.202416238,-1.483140861,0.034245429,1.331341628,-0.336710704
1797,2016/11/7,0.836061922,-1.266837216,0.114425193,-0.546823596,2.019448926
1798,2016/11/8,0.008155568,-1.437603252,0.723791403,-0.53155396,1.020811732
1799,2016/11/9,-3.511463097,-1.209915204,-1.056199367,0.552590194,0.427870898
1800,2016/11/10,4.15100264,-1.164377594,2.183063115,-1.539349934,2.00384522
1801,2016/11/11,0.074763452,-0.959458351,2.776393371,-2.058517557,-0.009032875
1802,2016/11/14,1.134022632,-0.321931818,1.236941895,0.170849295,2.222297106
1803,2016/11/15,0.128716208,-0.117012575,0.723791403,-0.745328863,1.1924525
1804,2016/11/16,0.95421764,0.349747923,1.140726177,-0.241430876,0.537096841
1805,2016/11/17,0.045302119,-0.583773073,-0.767552215,0.293006382,1.036415438
1806,2016/11/18,0.251283658,0.224519497,0.162533052,0.980140001,1.613752566
1807,2016/11/21,0.720497481,0.019600254,0.178569005,-0.623171776,0.287437542
1808,2016/11/22,0.205798483,-0.413007037,-0.206293865,0.323545654,-0.102655112
1809,2016/11/25,0.840871112,-0.492697853,1.317121659,-0.943834131,3.392575069
1810,2016/11/28,0.22664282,-0.629310682,0.643611638,0.323545654,-1.366555311
1811,2016/11/29,-0.080672055,-0.37885383,-0.398725299,-0.256700512,0.490285722
1812,2016/11/30,0.014052894,-0.674848292,-0.254401723,0.430433106,2.269108225
1813,2016/12/1,0.668088352,-0.822845523,-7.085717651,2.216980515,0.568304253
1814,2016/12/2,-0.295380583,-0.720385901,3.04900457,0.079231479,-1.553799785
1815,2016/12/5,-0.586432787,-0.720385901,-0.398725299,0.002883299,-0.14946623
1816,2016/12/6,0.488127155,-0.640695085,1.798200246,-0.027655973,0.755548727
1817,2016/12/7,0.643471895,-0.686232694,1.814236199,0.140310023,-0.211881055
1818,2016/12/8,1.064184079,-0.845614328,1.317121659,-0.68425032,0.630719078
1819,2016/12/9,0.591172624,-0.640695085,0.451180204,-0.501014688,1.754185922
1820,2016/12/12,0.266024208,-0.105628172,-1.392954378,-0.210891604,-0.539558884
1821,2016/12/13,0.39783503,0.224519497,-0.943947697,0.552590194,0.45907831
1822,2016/12/14,-0.104918353,-0.28777861,-0.23836577,-0.45520578,-0.196277349
1823,2016/12/15,0.165132936,-0.265009806,0.515324015,0.308276018,4.28198632
1824,2016/12/16,0.352978216,0.076522266,0.755863308,0.247197475,0.022174537
1825,2016/12/19,-0.106813269,-0.33331622,-1.136379132,-0.180352333,-1.897081321
1826,2016/12/20,0.128846362,-0.879767535,-1.232594849,0.41516347,1.660563685
1827,2016/12/21,-0.386051432,-1.130224387,0.515324015,-0.287239784,-0.321106998
1828,2016/12/22,-0.083477675,-1.175761997,-0.045934336,0.018152935,-0.024636581
1829,2016/12/27,-0.396747143,-0.948073949,-1.489170095,0.659477646,-0.196277349
1830,2016/12/28,-0.001421821,-0.709001499,0.419108298,1.163375633,0.115796774
1831,2016/12/29,-0.926335916,-0.515466658,-0.719444357,0.201388567,-1.631818316
1832,2016/12/30,-0.018730519,-0.595157475,-0.527012922,0.323545654,0.708737609
1833,2017/1/4,1.707738466,-0.390238232,-2.098536305,-1.264496486,0.646322784
1834,2017/1/5,0.02791124,-0.629310682,-0.73548031,-0.012386337,-3.082962989
1835,2017/1/6,-0.142485493,-0.765923511,-1.697637483,0.186118931,2.503163817
1836,2017/1/10,-0.558841803,-0.686232694,-0.607192687,0.49151165,-1.850270202
1837,2017/1/11,0.359799497,-0.868383132,0.852079026,-0.730059227,-0.726803358
1838,2017/1/12,-0.75248518,-0.902536339,0.32289258,0.140310023,-2.099929501
1839,2017/1/13,0.428528152,-0.936689547,-0.494941017,-0.22616124,0.693133902
1840,2017/1/17,-1.773728588,-1.027764766,-0.23836577,-0.333048692,-2.42760733
1841,2017/1/18,0.204836449,-0.982227156,0.611539732,-0.195621969,0.724341315
1842,2017/1/19,0.669623782,-0.925305144,0.884150931,-0.119273789,3.111708358
1843,2017/1/20,0.228614268,-0.959458351,0.162533052,-0.073464881,-1.241725662
1844,2017/1/23,-0.948933008,-0.993611559,-0.190257912,0.49151165,-2.443211036
1845,2017/1/24,-0.438415068,-0.902536339,-1.264666755,0.354084926,0.771152433
1846,2017/1/25,0.72006678,-0.81146112,0.018209476,-0.134543425,0.162607893
1847,2017/1/26,1.107622106,-0.697617096,0.771899261,-0.806407407,1.473319211
1848,2017/1/27,0.174425266,-0.731770304,-0.158186006,-0.3788576,0.739945021
1849,2017/1/30,-0.293196281,-0.754539108,-0.158186006,0.552590194,-2.349588799
1850,2017/1/31,-1.102496296,-0.57238867,-0.671336498,0.995409637,-0.945255245
1851,2017/2/1,0.268200697,-0.663463889,0.387036392,0.552590194,0.724341315
1852,2017/2/2,-0.879919923,-0.606541877,-0.110078147,-0.22616124,-1.132499719
1853,2017/2/3,0.195792676,-0.948073949,-0.094042194,0.277736747,-0.227484761
1854,2017/2/6,0.236725991,-0.61792628,0.547395921,-0.195621969,-0.851633008
1855,2017/2/7,-0.238793419,-0.663463889,0.258748769,-0.485745052,-0.227484761
1856,2017/2/8,0.362104934,-0.879767535,0.258748769,0.018152935,-0.27429588
1857,2017/2/9,-0.548848665,-0.993611559,-0.879803886,0.628938374,2.159882282
1858,2017/2/10,1.575994081,-1.004995961,0.787935214,-0.668980684,0.100193068
1859,2017/2/13,0.337189785,-0.845614328,-0.045934336,0.476242014,0.849170964
1860,2017/2/14,-0.755060173,-0.936689547,0.659647591,1.422959444,0.98960432
1861,2017/2/15,0.671614314,-0.982227156,0.948294743,-0.058195245,-0.305503292
1862,2017/2/16,-0.155103049,-0.959458351,0.258748769,0.247197475,-1.350951605
1863,2017/2/17,-0.343457044,-1.050533571,-0.366653393,0.216658203,-0.820425595
1864,2017/2/21,0.50144882,-1.118839985,0.547395921,-0.165082697,1.083226557
1865,2017/2/22,0.041730488,-1.118839985,0.066317334,-0.195621969,-0.102655112
1866,2017/2/23,-0.06966662,-1.061917973,-0.639264592,0.094501115,-1.179310837
1867,2017/2/24,-0.322245081,-1.061917973,-0.510976969,0.002883299,-0.960858951
1868,2017/2/27,-0.808372619,-0.868383132,-1.040163414,0.354084926,0.225022718
1869,2017/2/28,0.034493998,-0.993611559,0.451180204,0.56785983,-0.523955178
1870,2017/3/1,0.826823553,-1.050533571,-1.152415085,-3.509132974,2.674804585
1871,2017/3/2,0.524222174,-1.130224387,0.531359968,-0.134543425,1.301678443
1872,2017/3/3,-0.345972099,-1.323759228,-0.110078147,0.079231479,-0.726803358
1873,2017/3/6,-0.180111692,-1.33514363,0.018209476,0.522050922,-0.009032875
1874,2017/3/7,-0.022811842,-1.346528033,0.034245429,-0.027655973,-0.102655112
1875,2017/3/8,-0.259084342,-1.300990423,-0.190257912,0.33881529,0.974000613
1876,2017/3/9,0.182831732,-1.175761997,0.21064091,0.430433106,0.240626424
1877,2017/3/10,0.890008759,-1.164377594,-0.270437676,-0.714789591,0.022174537
1878,2017/3/13,0.130584718,-1.130224387,-0.366653393,-0.424666508,-0.055843993
1879,2017/3/14,-0.147543468,-1.152993192,0.050281381,0.41516347,-0.14946623
1880,2017/3/15,-0.19933346,-1.118839985,0.002173523,-0.653711048,-0.180673643
1881,2017/3/16,0.035813902,-1.198530802,-0.398725299,0.476242014,-1.928288733
1882,2017/3/17,-0.353862958,-1.278221618,-0.478905064,0.56785983,-0.992066363
1883,2017/3/21,-0.145082914,-1.232684009,-0.62322864,0.399893834,-1.522592373
1884,2017/3/22,-1.627729158,-1.346528033,-1.649529624,0.231927839,-1.506988667
1885,2017/3/23,-0.019299958,-1.289606021,-0.045934336,-0.562093232,0.412267192
1886,2017/3/24,0.624513107,-1.33514363,0.226676863,0.018152935,0.45907831
1887,2017/3/27,-0.976828806,-1.221299606,-0.478905064,0.063961843,-1.194914543
1888,2017/3/28,0.961653035,-1.209915204,0.09838924,0.476242014,0.100193068
1889,2017/3/29,-0.16257951,-1.278221618,-1.120343179,-0.333048692,0.615115372
1890,2017/3/30,-0.731561641,-1.403450045,0.178569005,-0.256700512,0.521493135
1891,2017/3/31,-0.763334036,-1.448987654,-0.334581488,-0.241430876,-0.009032875
1892,2017/4/3,0.188109433,-1.414834447,4.027197696,0.079231479,-0.586370003
1893,2017/4/4,-0.644715128,-1.460372057,-0.639264592,-0.775868135,-0.523955178
1894,2017/4/5,-0.023576707,-1.540062873,-1.040163414,-0.30250942,0.927189495
1895,2017/4/6,-1.250148915,-1.551447276,-0.110078147,-0.623171776,-0.648784828
1896,2017/4/7,0.451059289,-1.540062873,-0.029898383,0.308276018,0.318644955
1897,2017/4/10,0.462367163,-1.357912435,0.868114978,0.140310023,-0.196277349
1898,2017/4/11,-0.25563098,-1.300990423,-0.1261141,-0.363587964,-1.897081321
1899,2017/4/12,-0.808024293,-1.209915204,-0.270437676,-0.241430876,-0.243088467
1900,2017/4/13,-0.596485471,-1.164377594,-0.575120781,0.613668738,-0.820425595
1901,2017/4/17,-0.162412523,-0.982227156,-0.222329818,-0.134543425,-0.898444126
1902,2017/4/18,0.266400956,-1.118839985,0.371000439,0.430433106,-0.102655112
1903,2017/4/19,-0.03507449,-1.14160879,-0.799624121,0.445702742,0.630719078
1904,2017/4/20,0.040751823,-1.152993192,0.771899261,0.170849295,0.708737609
1905,2017/4/21,0.763038441,-1.073302375,0.675683544,-0.104004153,-0.383521823
1906,2017/4/24,0.697283452,-1.289606021,-0.62322864,-0.134543425,1.083226557
1907,2017/4/25,0.759350584,-1.232684009,0.996402602,-0.104004153,1.847808159
1908,2017/4/26,0.856667642,-1.300990423,1.140726177,0.216658203,1.130037675
1909,2017/4/27,-0.065338046,-1.426218849,-0.158186006,0.827443641,-0.67999224
1910,2017/4/28,-0.26571931,-1.551447276,-0.62322864,0.522050922,0.318644955
1911,2017/5/1,0.356664461,-1.483140861,1.012438554,-0.821677043,0.396663485
1912,2017/5/2,0.477652166,-1.471756459,0.467216156,0.094501115,0.583907959
1913,2017/5/8,1.658085105,-1.289606021,-0.510976969,0.018152935,1.332885855
1914,2017/5/9,-0.221677245,-1.426218849,-0.414761252,0.277736747,1.847808159
1915,2017/5/10,0.131208459,-1.278221618,-0.687372451,-0.027655973,-0.196277349
1916,2017/5/11,0.04884268,-1.244068411,-0.094042194,-0.104004153,-0.399125529
1917,2017/5/12,-0.318470482,-1.392065642,-0.639264592,-0.271970148,-0.67999224
1918,2017/5/15,-0.062943489,-1.300990423,-1.040163414,-0.195621969,0.334248661
1919,2017/5/16,0.169445296,-1.369296837,-0.350617441,0.033422571,-0.586370003
1920,2017/5/17,-0.425597747,-1.312374825,-1.328810566,0.231927839,-2.848907397
1921,2017/5/18,-1.01876042,-1.232684009,-1.248630802,0.49151165,-0.695595946
1922,2017/5/19,0.19601977,-1.187146399,0.916222837,-0.271970148,0.443474604
1923,2017/5/22,0.347393421,-1.152993192,0.034245429,0.079231479,-0.196277349
1924,2017/5/23,-0.14495011,-1.244068411,-0.62322864,0.522050922,0.786756139
1925,2017/5/24,0.439203472,-1.232684009,0.194604957,0.063961843,0.583907959
1926,2017/5/25,0.126701542,-1.289606021,-0.62322864,-0.3788576,-0.461540354
1927,2017/5/26,-0.455029295,-1.437603252,-0.510976969,-0.439936144,-0.648784828
1928,2017/5/30,0.124428327,-1.426218849,-0.559084828,0.262467111,-0.851633008
1929,2017/5/31,-0.233254226,-1.505909666,-0.334581488,0.018152935,-0.196277349
1930,2017/6/1,0.808879413,-1.57421608,7.811682576,-0.012386337,1.098830263
1931,2017/6/2,1.183167527,-1.733597714,1.87838001,-0.653711048,-1.538196079
1932,2017/6/5,-0.132513025,-1.710828909,-2.435291315,0.354084926,0.084589362
1933,2017/6/6,-0.657523517,-1.6652913,0.226676863,-0.256700512,-1.631818316
